system:index,ADM1_CODE,ADM2_CODE,ADM2_NAME,Country,Median_Pop,StdDev_Pop,Total_Pop,Year,.geo
1_1_2_00000000000000001f86,3068,28046,Karamursel,Turkey,0.3098942716921135,2.798943220271127,20660.132831910603,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001f87,3068,28047,Korfez,Turkey,0.6123584954450377,5.738163653512621,40831.539742851004,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001f88,3068,28048,Merkez,Turkey,0.7101447349902041,9.189570359342083,445693.7569014847,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001f89,3069,28049,Ahirli,Turkey,0.17099357679343336,1.009785516766412,2284.907283768905,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001f8a,3069,28050,Akoren,Turkey,0.16045092164560032,1.2641556092227528,4625.285608935112,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001f8b,3069,28051,Aksehir,Turkey,0.8663489160658439,5.253410110662622,69753.1655178737,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001f8c,3069,28052,Altinekin,Turkey,0.09028690502739256,0.5668521404817805,6265.890298765797,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001f8d,3069,28053,Beysehir,Turkey,0.36239999580419496,3.415382331854077,37992.958255528705,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001f8e,3069,28054,Bozkir,Turkey,0.102758180486928,1.7699372367288015,17154.805807194716,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001f8f,3069,28055,Celtik,Turkey,0.09024918188138849,1.0452970842517797,6479.322254268743,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001f90,3069,28056,Cihanbeyli,Turkey,0.180014285947516,0.959474163216437,27654.523671708313,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001f91,3069,28057,Cumra,Turkey,0.0963146969804221,2.6084154757768285,51173.991896878724,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001f92,3069,28058,Derbent,Turkey,0.08321210649814402,0.9369766264135323,3962.7521567550216,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001f93,3069,28059,Derebucak,Turkey,0.4696323186743629,1.8320380690763935,5017.933655390712,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001f94,3069,28060,Doganhisar,Turkey,0.5637457686757285,2.529449649876972,12246.709529280237,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001f95,3069,28061,Emirgazi,Turkey,0.07618127673462916,0.5805405913027119,6944.81574549958,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001f96,3069,28062,Eregli,Turkey,0.09230996548685252,3.3986523589757347,97545.88649192588,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001f97,3069,28063,Guneysinir,Turkey,0.15538226890761753,1.3627242268626538,5547.64011879439,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001f98,3069,28064,Hadim,Turkey,0.0888944897897139,1.3291986240669118,9174.9097445063,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001f99,3069,28065,Halkapinar,Turkey,0.10805792530128223,0.6301374613048827,1849.0628567312237,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001f9a,3069,28066,Huyuk,Turkey,0.46725533510432693,1.3939723806836253,9432.375929945663,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001f9b,3069,28067,Ilgin,Turkey,0.18050590137411854,2.481091341036226,37068.742070441855,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001f9c,3069,28068,Kadinhani,Turkey,0.18207886140558696,2.2121863576794443,21420.551757890018,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001f9d,3069,28069,Karapinar,Turkey,0.05253614518729968,1.7900040799503363,30248.77409336922,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001f9e,3069,28070,Karatay,Turkey,0.1965523036832523,4.324281334284385,169455.7170698936,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001f9f,3069,28071,Kulu,Turkey,0.35603353693666756,2.3023775256887,34895.51527294479,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001fa0,3069,28072,Meram,Turkey,1.3705681180693836,7.18492332179254,268048.92724519735,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001fa1,3069,28073,Sarayonu,Turkey,0.18067072864120845,1.5986007679554608,18109.333765509557,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001fa2,3069,28074,Selcuklu,Turkey,0.1582486881077708,9.770464066777508,434661.46849268686,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001fa3,3069,28075,Seydisehir,Turkey,0.6199547209746228,3.0456371328332144,43622.38710221342,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001fa4,3069,28076,Taskent,Turkey,0.11762186079595198,0.4109319552897449,276.65020780745965,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001fa5,3069,28077,Tuzlukcu,Turkey,0.08894105242105772,0.6546339487969544,3189.650159757337,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001fa6,3069,28078,Yalihuyuk,Turkey,0.20137698038831933,0.5035733662470743,876.2449085792201,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001fa7,3069,28079,Yunak,Turkey,0.08585178504055144,0.7526315228039694,9077.891666704503,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001fa8,3070,28080,Altintas,Turkey,0.3099531914651122,1.1173091046500228,9215.403622393706,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001fa9,3070,28081,Aslanapa,Turkey,0.2974482508981304,0.7511526536092918,4180.836545606367,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001faa,3070,28082,Cavdarhisar,Turkey,0.3418616367059867,1.2004555919965694,5456.6111188638015,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001fab,3070,28083,Domanic,Turkey,0.30797322289222995,1.4333809760537457,11695.429179463199,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001fac,3070,28084,Dumlupinar,Turkey,0.2013416672044375,0.7182314959200562,2202.7382345426536,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001fad,3070,28085,Emet,Turkey,0.345092005017973,1.0846683755845576,9966.721729467852,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001fae,3070,28086,Gediz,Turkey,0.4344803513630822,1.8859757440031626,27898.442347013723,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001faf,3070,28087,Hisarcik,Turkey,0.5932168380107755,1.315610388431304,8393.81802438607,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001fb0,3070,28088,Merkez,Turkey,0.7251094393774303,5.573062641371326,191776.59840482226,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001fb1,3070,28089,Pazarlar,Turkey,0.3390251426489876,1.4171904866307652,5571.413107425125,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001fb2,3070,28090,Saphane,Turkey,0.5146857851959137,0.9617616457868741,3062.149163782816,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001fb3,3070,28091,Simav,Turkey,0.6112753355502583,2.703654473072491,39627.37610149685,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001fb4,3070,28092,Tavsanli,Turkey,0.6141923724884428,2.9246434752707526,70917.66816781591,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001fb5,3071,28093,Akcadag,Turkey,0.15380719171796942,0.8280235237669943,14757.653377433748,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001fb6,3071,28097,Darende,Turkey,0.05351417252090628,1.3483582806172725,17961.907996071357,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001fb7,3071,28098,Dogansehir,Turkey,0.30554573510569005,2.2495989396776848,19199.96667947556,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001fb8,3071,28106,Yesilyurt,Turkey,0.871198572671267,7.436804338480668,68615.3319142635,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001fb9,3072,28107,Ahmetli,Turkey,0.31042325748778565,1.919502883909752,9635.65616532592,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001fba,3072,28108,Akhisar,Turkey,0.7010813614891273,4.423092162326647,112989.03064315477,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001fbb,3072,28109,Alasehir,Turkey,0.870476146786585,5.224951612139024,63824.23644248101,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001fbc,3072,28110,Demirci,Turkey,0.34034665211681603,2.5241357698929265,21463.827455985807,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001fbd,3072,28111,Golmarmara,Turkey,0.36349044344347325,3.0926602251545736,10613.325661047511,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001fbe,3072,28112,Gordes,Turkey,0.37320526617399913,2.585663888182576,13902.812833283846,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001fbf,3072,28113,Kirkagac,Turkey,0.2407622398931277,4.5078582321878296,50099.29256092828,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001fc0,3072,28114,Koprubasi,Turkey,0.34206128205571856,1.4241984784120747,5317.175663868614,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001fc1,3072,28115,Kula,Turkey,0.3648992856145175,3.145523089176865,28471.5141688303,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001fc2,3072,28116,Merkez,Turkey,0.719616545063006,11.076918788032048,300317.3653911372,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001fc3,3072,28117,Salihli,Turkey,0.7344528385307224,6.8542791823987645,114092.45646307067,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001fc4,3072,28118,Sarigol,Turkey,1.1177941423720188,4.839789997700752,30304.322111391004,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001fc5,3072,28119,Saruhanli,Turkey,0.43212124230417404,1.754738764766905,35708.2665828209,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001fc6,3072,28120,Selendi,Turkey,0.18337907765756936,1.4707083265278857,13397.324928769103,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001fc7,3072,28121,Soma,Turkey,0.21781235709728133,5.616977013510573,77654.9241021631,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001fc8,3072,28122,Turgutlu,Turkey,0.7141400506022607,10.093435491358724,128113.79195072305,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001fc9,3073,28124,Derik,Turkey,0.3512589254172169,1.4944281033791493,30142.147557997872,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001fca,3073,28125,Kiziltepe,Turkey,0.6191054388454396,3.4086898926881584,113308.24538677852,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001fcb,3073,28127,Merkez,Turkey,0.6174385550836756,3.800414884529837,73581.73633956579,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001fcc,3074,28133,Bodrum,Turkey,0.9377593711851052,3.4821970423725044,103797.51288515885,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001fcd,3074,28134,Dalaman,Turkey,0.8038336522318238,2.945762774984105,31546.477947010506,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001fce,3074,28135,Datca,Turkey,0.31119865573518307,2.1720579911117044,11562.858532827304,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001fcf,3074,28136,Fethiye,Turkey,0.3586090345546551,3.086292044125216,127506.74471303853,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001fd0,3074,28137,Kavaklidere,Turkey,0.6404087812669815,1.19415165786575,5244.828455220849,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001fd1,3074,28138,Koycegiz,Turkey,0.3451950721819853,1.4315262301128062,15797.609211277268,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001fd2,3074,28139,Marmaris,Turkey,0.6118763713177463,5.6858288146449905,50682.743913569546,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001fd3,3074,28140,Merkez,Turkey,0.8553615903367208,4.701632143764167,63541.939623847,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001fd4,3074,28141,Milas,Turkey,0.365266817022221,2.0264015586928537,92577.11712425815,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001fd5,3074,28142,Ortaca,Turkey,1.1211165577109257,3.646995798141839,33775.53364628412,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001fd6,3074,28143,Ula,Turkey,0.714344134370713,1.229126262678397,15683.33355504788,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001fd7,3074,28144,Yatagan,Turkey,0.30289600470275935,1.9271327139493202,26425.201671657185,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001fd8,3076,28151,Acigol,Turkey,0.5917208747272074,1.273241798385934,10181.649491638545,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001fd9,3076,28152,Avanos,Turkey,0.6233599931045247,3.5857843074936713,42927.62265863788,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001fda,3076,28153,Derinkuyu,Turkey,0.8683800379714464,3.325701664252349,26869.288149584492,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001fdb,3076,28154,Gulsehir,Turkey,0.3163274374742585,1.3852995557469039,14407.02564493157,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001fdc,3076,28155,Hacibektas,Turkey,0.2790570854728089,0.8244976561205637,8102.370618190171,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001fdd,3076,28156,Kozakli,Turkey,0.08838181947317249,1.0261218631073066,8815.233522341627,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001fde,3076,28157,Merkez,Turkey,1.1180298706596468,6.154268952638777,88844.1860642476,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001fdf,3076,28158,Urgup,Turkey,0.43166004413488174,2.722053958158156,22878.73163088008,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001fe0,3077,28159,Altunhisar,Turkey,0.3089942385424052,1.4609688673604488,8103.832150728857,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001fe1,3077,28160,Bor,Turkey,0.31006677037229574,1.8984916989250737,31395.49135956792,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001fe2,3077,28161,Camardi,Turkey,0.21903599030898815,1.0271723266244264,4784.770934516772,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001fe3,3077,28162,Ciftlik,Turkey,1.120680016153334,2.6051391182232986,17565.895512515453,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001fe4,3077,28163,Merkez,Turkey,0.8689022607060242,4.959075719314258,140600.35640926397,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001fe5,3077,28164,Ulukisla,Turkey,0.2833464627640077,1.2599782493162637,14435.892349482401,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001fe6,3079,28184,Bahce,Turkey,0.44275800025631323,2.93924575098351,17504.953132406416,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001fe7,3079,28185,Duzici,Turkey,0.7220322998594872,5.369652450190053,56907.04472443266,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001fe8,3079,28186,Hasanbeyli,Turkey,0.14001196958265974,0.7508790458730225,1972.3514930093777,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001fe9,3079,28187,Kadirli,Turkey,0.23089957818680074,5.47855442019531,89940.67612927235,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001fea,3079,28188,Merkez,Turkey,0.2979036601832394,12.858871343953535,195212.23753882875,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001feb,3079,28189,Sumbas,Turkey,0.10029722763993631,0.32241545403603245,5570.541121390146,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001fec,3079,28190,Toprakkale,Turkey,0.9409041114879138,2.6781995511291483,17769.976442707033,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001fed,3081,28203,Akyazi,Turkey,1.3720389296610647,3.5760859452470175,71593.66578553752,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001fee,3081,28205,Geyve,Turkey,0.68346422191212,1.5548826378359761,22741.578711109738,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001fef,3081,28207,Karapurcek,Turkey,0.5155492279809134,0.7761613335560663,7344.494648124495,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001ff0,3081,28211,Merkez,Turkey,3.237509781496638,8.074610735169864,365297.99415786273,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001ff1,3081,28212,Pamukova,Turkey,0.9357026983761799,2.7005522677528195,23539.583225217822,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001ff2,3081,28213,Sapanca,Turkey,2.0680057229312454,2.9064534616031734,21297.596600445526,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001ff3,3081,28215,Tarakli,Turkey,0.217579239735459,0.9319434006700626,3823.742274961474,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001ff4,3083,28231,Akcakale,Turkey,0.27843899630150143,3.2679367868289484,88085.48767864109,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001ff5,3083,28232,Birecik,Turkey,0.35918440283515723,2.812469196807219,59921.26782477261,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001ff6,3083,28233,Bozova,Turkey,0.18013853588709064,1.2615800837285067,31525.975691251904,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001ff7,3083,28234,Ceylanpinar,Turkey,0.6251230368367876,4.174847815740799,36239.509197560794,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001ff8,3083,28235,Halfeti,Turkey,0.30116491821806246,1.9528598158369794,20644.568951251622,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001ff9,3083,28236,Harran,Turkey,0.3422214456247568,0.6720451550961145,42161.023507847116,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001ffa,3083,28237,Hilvan,Turkey,0.1739976303335579,1.8480534439515652,21798.059093528344,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001ffb,3083,28238,Merkez,Turkey,0.33970844744611317,7.3263255963890295,611344.4184557893,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001ffc,3083,28239,Siverek,Turkey,0.21813927261812013,4.467648990670331,115597.69558284247,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001ffd,3083,28240,Suruc,Turkey,0.7444129672454963,4.678153477116205,85178.59883196742,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000001ffe,3083,28241,Viransehir,Turkey,0.22476698257904382,3.138779760605733,117710.23473148927,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
