Country,Governorate,District,ADM1_CODE,ADM2_CODE,Year,Predicted MPI,Predicted Severe Poverty %
Egypt,Shrkia,Hihya,61533,66016,2024,0.313103,31.1016
Egypt,Shrkia,Kafr Saqr,61533,66017,2024,0.25507,22.9723
Egypt,Shrkia,Mashtul Al-Suq,61533,66018,2024,0.0,0.0413
Egypt,Shrkia,Minya al-Qamh,61533,66019,2024,0.106453,6.4848
Egypt,Shrkia,Qurin,61533,66020,2024,0.0,0.0413
Egypt,Shrkia,Zaqaziq,61533,66022,2024,0.0,0.0413
Egypt,Shrkia,Zaqaziq 1,61533,66025,2024,0.0,0.0413
Egypt,Shrkia,Zaqaziq 2,61533,66026,2024,0.0,0.0413
Egypt,Shrkia,Zemam Out,61533,66027,2024,0.0,0.0413
Egypt,South Sinai,Abu Radis,61534,66028,2024,0.274944,25.6724
Egypt,South Sinai,Al-Tur,61534,66029,2024,0.242886,21.3651
Egypt,South Sinai,Dahab,61534,66030,2024,0.24292,21.3695
Egypt,South Sinai,Nuweiba,61534,66032,2024,0.248569,22.11
Egypt,South Sinai,Ras Sidr,61534,66035,2024,0.126421,8.251
Egypt,South Sinai,Sant Katrin,61534,66039,2024,0.081693,4.5229
Egypt,South Sinai,Sharm el-Sheikh,61534,66041,2024,0.0,0.0413
Egypt,South Sinai,Taba,61534,66042,2024,0.106288,6.4708
Egypt,Suez,Al-Arbiin,61535,66043,2024,0.0,0.0413
Egypt,Suez,Al-Ganayin,61535,66044,2024,0.133311,8.8969
Egypt,Suez,Ataqa,61535,66047,2024,0.0,0.0413
Egypt,Suez,Faysal,61535,66048,2024,0.188559,14.7005
Egypt,Suez,Port Suez Police Department,61535,66049,2024,0.278976,26.2314
Egypt,Suez,Suez,61535,66052,2024,0.0,0.0413
Egypt,Suhag,Akhmim,61536,66054,2024,0.0,0.0413
Egypt,Suhag,Akhmim City,61536,66055,2024,0.267154,24.6028
Egypt,Suhag,Al-Balyana,61536,66056,2024,0.0,0.0413
Egypt,Suhag,Al-Maragha,61536,66059,2024,0.0,0.0413
Egypt,Suhag,Al-Minshat,61536,66061,2024,0.0,0.0413
Egypt,Suhag,Al Usayrat,61536,66062,2024,0.0,0.0413
Egypt,Suhag,Dar al-Salam,61536,66065,2024,0.0,0.0413
Egypt,Suhag,Girga,61536,66066,2024,0.0,0.0413
Egypt,Suhag,Guhayna Al-Gharbiyya,61536,66067,2024,0.0,0.0413
Egypt,Suhag,Kawther,61536,66069,2024,0.0,0.0413
Egypt,Suhag,Kesm Tahta,61536,66070,2024,0.0,0.0413
Egypt,Suhag,Saqulta,61536,66072,2024,0.0,0.0413
Egypt,Suhag,Suhag,61536,66073,2024,0.0,0.0413
Egypt,Suhag,Suhag-2,61536,66079,2024,0.0,0.0413
Egypt,Suhag,Tahta,61536,66090,2024,0.0,0.0413
Egypt,Suhag,Tama,61536,66091,2024,0.0,0.0413
Egypt,Suhag,Zemam Out,61536,66093,2024,0.0,0.0413
Egypt,Aswan,Zemam Out,61512,61579,2024,0.066453,3.4476
Egypt,Alexandria,Al Raml,61510,61543,2024,0.0,0.0413
Egypt,Port Said,Al-Manasra,61530,65942,2024,0.0,0.0413
